"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"MRPS21"	0.00211983885644607	0.669551332658994	0.266	0.206	1	"0"	"MRPS21"
"ORC4"	0.00226612172869078	0.751218284146216	0.073	0.048	1	"0"	"ORC4"
"UBAC2"	0.00236417909423239	0.931777628481619	0.175	0.119	1	"0"	"UBAC2"
"PCNP"	0.00241016863581292	0.632988772560825	0.302	0.233	1	"0"	"PCNP"
"ANKRD44"	0.00242634039693211	0.880024298262936	0.164	0.111	1	"0"	"ANKRD44"
"DDX24"	0.00244913408506241	0.651827685263923	0.279	0.212	1	"0"	"DDX24"
"DENND2D"	0.00245096016646963	0.737036219102531	0.207	0.144	1	"0"	"DENND2D"
"CTA-29F11.1"	0.00245901963374071	0.774301897259257	0.101	0.061	1	"0"	"CTA-29F11.1"
"LBH"	0.00246147419437201	0.5206053560048	0.214	0.151	1	"0"	"LBH"
"ZNF681"	0.00250154278224673	1.77156692953802	0.03	0.009	1	"0"	"ZNF681"
"CNEP1R1"	0.00262855100556109	0.914884295116845	0.011	0.022	1	"0"	"CNEP1R1"
"SNRPB2"	0.00263706357244334	0.521646637205463	0.155	0.119	1	"0"	"SNRPB2"
"AK3"	0.00267464340445959	0.774085455125345	0.078	0.044	1	"0"	"AK3"
"ZNF91"	0.00284942747015837	0.956563506910742	0.076	0.039	1	"0"	"ZNF91"
"LINC00649"	0.00291456771475023	0.960708192665551	0.078	0.043	1	"0"	"LINC00649"
"LDOC1"	0.00297489401479105	1.46546380181234	0.039	0.014	1	"0"	"LDOC1"
"POLR1E"	0.00309732357001335	1.21248306064247	0.052	0.023	1	"0"	"POLR1E"
"SIRPG"	0.00311675240571105	0.738551872310055	0.091	0.051	1	"0"	"SIRPG"
"GS1-251I9.4"	0.00338618087802769	0.753968895162251	0.101	0.059	1	"0"	"GS1-251I9.4"
"GATA3"	0.00350575373541627	0.820817310708134	0.112	0.068	1	"0"	"GATA3"
"EPB41L4A-AS1"	0.00351390874673885	0.621172832561223	0.212	0.161	1	"0"	"EPB41L4A-AS1"
"STAT3"	0.00352617542811976	0.505958580040398	0.216	0.161	1	"0"	"STAT3"
"SFXN1"	0.00366448076828645	0.94869900810909	0.065	0.033	1	"0"	"SFXN1"
"ZNF563"	0.00369125529578383	1.5909946838962	0.034	0.013	1	"0"	"ZNF563"
"RASGRP1"	0.00377816148890377	0.982948570062	0.056	0.027	1	"0"	"RASGRP1"
"PRMT10"	0.00417225606593494	0.717355894084064	0.125	0.078	1	"0"	"PRMT10"
"ADD3"	0.00420607117644716	0.500796874924619	0.235	0.173	1	"0"	"ADD3"
"GNL1"	0.00422864865603283	0.595399863016199	0.065	0.05	1	"0"	"GNL1"
"INTS6-AS1"	0.00425880048415768	1.55351997847753	0.034	0.012	1	"0"	"INTS6-AS1"
"PIBF1"	0.00440261314225276	1.1315630652589	0.058	0.029	1	"0"	"PIBF1"
"COX11"	0.00442220996348664	0.622703543623536	0.151	0.103	1	"0"	"COX11"
"PEX3"	0.00444545981663511	1.10556785672596	0.052	0.025	1	"0"	"PEX3"
"PPIL1"	0.00450050993700382	1.05183587278817	0.058	0.028	1	"0"	"PPIL1"
"ALDH18A1"	0.00454820501323921	1.44415329556693	0.037	0.014	1	"0"	"ALDH18A1"
"BZW2"	0.00455763232985222	0.56545959178906	0.104	0.077	1	"0"	"BZW2"
"C5orf45"	0.00460650640319966	0.969506307149927	0.067	0.036	1	"0"	"C5orf45"
"C21orf33"	0.00464144939068198	1.06743272783918	0.088	0.107	1	"0"	"C21orf33"
"AP3M2"	0.00467172353261265	0.844568760480925	0.06	0.029	1	"0"	"AP3M2"
"SEPT11"	0.00505836221714687	1.08003276461882	0.019	0.034	1	"0"	"SEPT11"
"POLR3H"	0.00532205907181646	1.0504263025335	0.058	0.028	1	"0"	"POLR3H"
"RP11-277L2.3"	0.00547371670651046	1.09349502442538	0.058	0.028	1	"0"	"RP11-277L2.3"
"MAPKAPK5-AS1"	0.00552071763924458	0.543688969117841	0.153	0.102	1	"0"	"MAPKAPK5-AS1"
"ZFAND1"	0.00565538257942626	0.58554025380409	0.156	0.113	1	"0"	"ZFAND1"
"OXCT1"	0.00570338976019183	1.00603218317504	0.06	0.03	1	"0"	"OXCT1"
"IL11RA"	0.00572962516140793	1.68410408828768	0.028	0.009	1	"0"	"IL11RA"
"MLH3"	0.00582941523384101	1.24419192036981	0.041	0.017	1	"0"	"MLH3"
"DCAKD"	0.00584187442715784	1.49907219445516	0.034	0.012	1	"0"	"DCAKD"
"EBAG9"	0.00594116822193405	0.659013107324848	0.102	0.063	1	"0"	"EBAG9"
"GGT7"	0.00657156674127596	1.53210099484263	0.032	0.011	1	"0"	"GGT7"
"CD28"	0.00664673791776503	0.838922197339783	0.091	0.054	1	"0"	"CD28"
"PATZ1"	0.00673698817472971	1.06492587222861	0.041	0.022	1	"0"	"PATZ1"
"ZCCHC11"	0.00680280367435743	1.0533378979534	0.084	0.052	1	"0"	"ZCCHC11"
"TAMM41"	0.00686584108320005	0.915834374203463	0.056	0.029	1	"0"	"TAMM41"
"MAGEH1"	0.00686698709902922	1.71941095702363	0.08	0.048	1	"0"	"MAGEH1"
"LINC00938"	0.00705214759896737	0.843760754276164	0.074	0.041	1	"0"	"LINC00938"
"ZNF131"	0.00727319187403068	0.755488721524444	0.097	0.058	1	"0"	"ZNF131"
"DDX3Y"	0.00750707287681126	0.779756327351366	0.089	0.052	1	"0"	"DDX3Y"
"RSBN1"	0.00769415882946522	0.711411434283415	0.104	0.068	1	"0"	"RSBN1"
"ZNF354A"	0.00772484624943002	1.28166662578847	0.041	0.017	1	"0"	"ZNF354A"
"RABL2B"	0.00773069547585086	0.894139303104144	0.054	0.026	1	"0"	"RABL2B"
"ZFP90"	0.00796539158507477	1.35395548659535	0.037	0.015	1	"0"	"ZFP90"
"MPI"	0.00809793729951528	0.983664370146587	0.058	0.029	1	"0"	"MPI"
"TOPORS-AS1"	0.00851203492409841	0.725924263982306	0.102	0.063	1	"0"	"TOPORS-AS1"
"TTC1"	0.00857868093572396	0.776898183959538	0.102	0.123	1	"0"	"TTC1"
"APBB1"	0.00878665327107368	1.05183587278817	0.056	0.028	1	"0"	"APBB1"
"PPIP5K2"	0.0088394909764389	1.1647299291941	0.037	0.019	1	"0"	"PPIP5K2"
"INPP4B"	0.00890887975525017	0.77283300688201	0.095	0.058	1	"0"	"INPP4B"
"PFN2"	0.00894455921761986	1.66499526533998	0.026	0.008	1	"0"	"PFN2"
"CCND2"	0.00897201441287494	0.635920554777714	0.089	0.053	1	"0"	"CCND2"
"CDC25B"	0.00900853491658048	0.773741300772355	0.117	0.08	1	"0"	"CDC25B"
"ZNF101"	0.0092333939232685	0.806723374951635	0.084	0.054	1	"0"	"ZNF101"
"USP10"	0.0092811580912587	0.548448988930113	0.112	0.071	1	"0"	"USP10"
"RPIA"	0.00929542531063402	0.762761032162677	0.138	0.099	1	"0"	"RPIA"
"PDIK1L"	0.0093347354575863	0.643462103790333	0.024	0.008	1	"0"	"PDIK1L"
"CHD3"	0.00945537979863308	0.843760754276164	0.071	0.042	1	"0"	"CHD3"
"AC084018.1"	0.00965022589046308	1.00603218317504	0.039	0.022	1	"0"	"AC084018.1"
"TGFBR2"	0.00968162730866116	1.02489121042636	0.095	0.065	1	"0"	"TGFBR2"
"TMEM63A"	0.0097023967829886	0.857168797260559	0.078	0.045	1	"0"	"TMEM63A"
"TACC3"	0.00979221541442215	0.664112613100213	0.078	0.048	1	"0"	"TACC3"
"ZNF626"	0.00993151465698736	1.27905067758146	0.045	0.021	1	"0"	"ZNF626"
"S100A8"	0	6.66373056218019	0.97	0.107	0	"1"	"S100A8"
"S100A9"	0	6.12613492468702	0.994	0.203	0	"1"	"S100A9"
"LGALS2"	0	5.5992847473757	0.903	0.053	0	"1"	"LGALS2"
"LYZ"	0	4.61684820826871	1	0.532	0	"1"	"LYZ"
"FCN1"	0	4.0860413889083	0.955	0.136	0	"1"	"FCN1"
"TYROBP"	0	3.22647833693176	0.996	0.261	0	"1"	"TYROBP"
"CST3"	0	3.12158219574512	0.996	0.258	0	"1"	"CST3"
"FTL"	0	2.61551136761347	1	0.99	0	"1"	"FTL"
"FTH1"	0	2.21972201568206	1	0.994	0	"1"	"FTH1"
"S100A6"	9.01763676132985e-319	2.07883514354652	0.998	0.755	1.13351694089916e-314	"1"	"S100A6"
"LGALS1"	1.18600196849121e-280	2.70436389686874	0.984	0.361	1.49080447439345e-276	"1"	"LGALS1"
"GSTP1"	2.20529353165123e-272	2.91335379124567	0.937	0.335	2.77205396928559e-268	"1"	"GSTP1"
"TYMP"	8.30697745450926e-248	3.10233724522778	0.913	0.212	1.04418706603181e-243	"1"	"TYMP"
"AIF1"	1.17856136920154e-242	2.47605357936012	0.96	0.234	1.48145164108633e-238	"1"	"AIF1"
"CD14"	5.30855423122556e-241	5.8380361970493	0.66	0.025	6.67285266865052e-237	"1"	"CD14"
"LST1"	8.59229403916152e-236	2.13829167720775	0.96	0.213	1.0800513607226e-231	"1"	"LST1"
"GPX1"	2.62883482700784e-234	2.69723130163132	0.919	0.295	3.30444537754886e-230	"1"	"GPX1"
"MS4A6A"	2.23421746945441e-223	5.09233603944932	0.676	0.037	2.80841135910419e-219	"1"	"MS4A6A"
"CTSS"	4.28572644929427e-221	2.33244460922196	0.947	0.411	5.38715814676289e-217	"1"	"CTSS"
"OAZ1"	1.84448080381251e-213	1.44521126743342	1	0.911	2.31851237039232e-209	"1"	"OAZ1"
"S100A4"	4.11913233518633e-213	1.64574278589401	1	0.807	5.17774934532922e-209	"1"	"S100A4"
"FCER1G"	2.06224282086166e-208	1.98756951904886	0.939	0.221	2.59223922582311e-204	"1"	"FCER1G"
"CFD"	5.20967681853782e-206	3.10094295576852	0.781	0.096	6.54856376090204e-202	"1"	"CFD"
"GRN"	2.40708933103352e-196	3.54024541246457	0.751	0.116	3.02571128910913e-192	"1"	"GRN"
"SAT1"	2.75440873237519e-186	2.03735940005078	0.972	0.5	3.46229177659561e-182	"1"	"SAT1"
"S100A11"	1.48542825565053e-185	2.05985046743703	0.949	0.42	1.86718331735271e-181	"1"	"S100A11"
"PSAP"	3.17099602868184e-184	2.14419986370846	0.917	0.4	3.98594200805307e-180	"1"	"PSAP"
"GABARAP"	3.68726096943756e-181	2.1021191610894	0.866	0.388	4.63488703858301e-177	"1"	"GABARAP"
"NPC2"	6.65652421454219e-178	2.50437707926015	0.874	0.301	8.36725093767953e-174	"1"	"NPC2"
"CYBA"	7.15989177984391e-177	1.36231959670131	1	0.83	8.99998396726379e-173	"1"	"CYBA"
"AP1S2"	2.78493854259535e-172	2.90243609033446	0.763	0.181	3.50066774804236e-168	"1"	"AP1S2"
"COTL1"	1.12641760833289e-170	1.77485683396087	0.978	0.548	1.41590693367444e-166	"1"	"COTL1"
"CD68"	6.74333755807578e-161	2.93085352379864	0.706	0.105	8.47637531050126e-157	"1"	"CD68"
"LGALS3"	7.57083408660273e-159	3.11839470080223	0.717	0.133	9.51653844685963e-155	"1"	"LGALS3"
"CEBPD"	5.80640490070172e-158	3.23474065762447	0.678	0.111	7.29865096018206e-154	"1"	"CEBPD"
"TSPO"	2.5841288118247e-153	2.10196039496385	0.842	0.376	3.24824991646364e-149	"1"	"TSPO"
"SERPINA1"	3.53019864793207e-141	2.39716318105609	0.711	0.132	4.43745970045061e-137	"1"	"SERPINA1"
"CFP"	5.97246423701613e-140	2.92274713469831	0.65	0.102	7.50738754592928e-136	"1"	"CFP"
"CDA"	6.90475431115987e-138	3.79467555038888	0.547	0.053	8.67927616912796e-134	"1"	"CDA"
"RAC1"	4.37443642582203e-137	2.04982683003263	0.844	0.33	5.4986665872583e-133	"1"	"RAC1"
"CSF3R"	4.60046552620272e-131	4.33712390804809	0.468	0.033	5.78278516643682e-127	"1"	"CSF3R"
"BLVRB"	4.92005399368711e-131	3.53343220008107	0.54	0.069	6.1845078700647e-127	"1"	"BLVRB"
"NCF2"	1.2830458936853e-130	3.42565524134272	0.579	0.076	1.61278868836242e-126	"1"	"NCF2"
"GAPDH"	2.74520497176723e-130	1.27714612949598	0.984	0.845	3.4507226495114e-126	"1"	"GAPDH"
"FCGRT"	2.24819504757312e-128	2.96052288270558	0.646	0.13	2.82598117479941e-124	"1"	"FCGRT"
"NUP214"	2.30831830430191e-128	3.66110596416438	0.518	0.055	2.9015561085075e-124	"1"	"NUP214"
"PYCARD"	2.72201895476538e-127	2.01981455265848	0.798	0.26	3.42157782614008e-123	"1"	"PYCARD"
"TKT"	1.32461484068607e-125	2.21713023999995	0.765	0.242	1.66504085474239e-121	"1"	"TKT"
"IFI30"	8.25071393178644e-121	2.74308550958684	0.549	0.07	1.03711474122556e-116	"1"	"IFI30"
"SPI1"	3.04189089797772e-119	2.50815279163272	0.626	0.112	3.823656858758e-115	"1"	"SPI1"
"ASGR1"	4.52010212950623e-116	5.46130782081893	0.366	0.012	5.68176837678933e-112	"1"	"ASGR1"
"BRI3"	1.0779113001742e-111	2.73689303494269	0.591	0.11	1.35493450431897e-107	"1"	"BRI3"
"ALDH2"	1.76741216895181e-110	3.71970519561087	0.431	0.035	2.22163709637243e-106	"1"	"ALDH2"
"NEAT1"	5.56851399278017e-110	1.47947153756395	0.913	0.557	6.99962208892467e-106	"1"	"NEAT1"
"HLA-DRA"	1.37829772108122e-106	0.947510254211789	0.957	0.485	1.7325202353991e-102	"1"	"HLA-DRA"
"TALDO1"	6.0690102885629e-105	1.91921976120299	0.737	0.267	7.62874593272356e-101	"1"	"TALDO1"
"IFITM3"	1.08876372551662e-104	2.17624562175292	0.619	0.131	1.36857600297439e-100	"1"	"IFITM3"
"FPR1"	3.02798576471562e-104	3.81433302670838	0.417	0.035	3.80617810624753e-100	"1"	"FPR1"
"FOLR3"	4.11492825108494e-103	6.69717862659426	0.296	0.004	5.17246481161377e-99	"1"	"FOLR3"
"TNFSF13B"	9.77052205393726e-101	3.29485083797182	0.502	0.079	1.22815462217991e-96	"1"	"TNFSF13B"
"RNF130"	5.61799391009237e-100	2.89672743406305	0.516	0.093	7.06181834498611e-96	"1"	"RNF130"
"IFI6"	6.50545678944735e-100	1.85364639813531	0.773	0.302	8.17735918433532e-96	"1"	"IFI6"
"SLC7A7"	2.86755417284673e-99	3.18886790875068	0.464	0.058	3.60451559526834e-95	"1"	"SLC7A7"
"RBP7"	1.46205094965445e-97	4.68741565765437	0.32	0.011	1.83779804371565e-93	"1"	"RBP7"
"IGSF6"	3.75707385920978e-97	3.62290695605515	0.405	0.036	4.72264184102669e-93	"1"	"IGSF6"
"CTSB"	2.06425200712075e-95	2.80883043126599	0.528	0.114	2.59476477295078e-91	"1"	"CTSB"
"APOBEC3A"	2.99562189960321e-94	3.55931083190668	0.429	0.052	3.76549672780123e-90	"1"	"APOBEC3A"
"SH3BGRL3"	1.5015441784779e-93	0.935597481645435	0.998	0.845	1.88744103234672e-89	"1"	"SH3BGRL3"
"MNDA"	1.14279558603802e-92	3.21113658639389	0.431	0.053	1.43649405164979e-88	"1"	"MNDA"
"VCAN"	9.27055426373972e-92	3.89764544028224	0.37	0.033	1.16530867095208e-87	"1"	"VCAN"
"AP2S1"	1.4674626278532e-90	1.90721706696171	0.688	0.263	1.84460052321147e-86	"1"	"AP2S1"
"ARPC1B"	2.46024658320189e-89	1.226237981329	0.947	0.71	3.09252995508477e-85	"1"	"ARPC1B"
"S100A12"	1.63910470150577e-86	6.11730628502757	0.269	0.007	2.06035460979275e-82	"1"	"S100A12"
"PLBD1"	8.57428212045607e-86	4.20056324238306	0.344	0.029	1.07778726254133e-81	"1"	"PLBD1"
"CTSH"	1.01674538674709e-85	2.62039279762194	0.496	0.099	1.27804895114109e-81	"1"	"CTSH"
"BST1"	2.33187310083366e-85	4.33549282246917	0.316	0.019	2.93116448774791e-81	"1"	"BST1"
"VIM"	2.60745523173227e-80	1.105865980584	0.962	0.8	3.27757122628746e-76	"1"	"VIM"
"HLA-DRB1"	2.79416102944326e-80	1.13628485969812	0.832	0.37	3.51226041401018e-76	"1"	"HLA-DRB1"
"ATP6V0B"	4.22204178223844e-80	2.05435108378333	0.648	0.251	5.30710652027372e-76	"1"	"ATP6V0B"
"ANXA2"	8.0239868716195e-80	1.61150033834937	0.755	0.354	1.00861514976257e-75	"1"	"ANXA2"
"CPVL"	3.46262665589235e-78	3.22767691926266	0.383	0.052	4.35252170645668e-74	"1"	"CPVL"
"ARPC3"	3.80315826731152e-78	0.955829254854578	0.968	0.793	4.78056994201058e-74	"1"	"ARPC3"
"ODF3B"	1.02081660947284e-77	3.12297768432459	0.393	0.055	1.28316647810735e-73	"1"	"ODF3B"
"SRGN"	2.86744723299478e-77	1.25541872194424	0.881	0.529	3.60438117187444e-73	"1"	"SRGN"
"C1orf162"	6.17447185271108e-76	1.61873359089152	0.723	0.294	7.76131111885783e-72	"1"	"C1orf162"
"S100A10"	2.74659310687751e-75	1.28594422745326	0.846	0.585	3.45246753534503e-71	"1"	"S100A10"
"SMCO4"	6.09994554653077e-73	3.22707036258318	0.36	0.045	7.66763155198918e-69	"1"	"SMCO4"
"TGFBI"	1.02997025544044e-72	3.2143534903465	0.352	0.045	1.29467261108864e-68	"1"	"TGFBI"
"LILRA5"	1.50027587682531e-71	2.71493672041827	0.381	0.055	1.88584677716942e-67	"1"	"LILRA5"
"CEBPB"	3.81930521691266e-71	1.64310407942022	0.664	0.238	4.80086665765922e-67	"1"	"CEBPB"
"TMSB10"	1.22704120903099e-69	0.561320699190462	1	0.999	1.54239079975196e-65	"1"	"TMSB10"
"ATP5G2"	4.5263002681019e-69	0.913167643224907	0.943	0.801	5.68955943700409e-65	"1"	"ATP5G2"
"TMEM176B"	1.30549810678634e-68	4.25773138241112	0.267	0.018	1.64101112023043e-64	"1"	"TMEM176B"
"AGTRAP"	2.3067768939699e-68	2.56824770834109	0.415	0.088	2.89961855572016e-64	"1"	"AGTRAP"
"CAPG"	2.36581563579478e-68	2.05538490327643	0.528	0.154	2.97383025419403e-64	"1"	"CAPG"
"FCGR1A"	4.41993025074677e-68	5.41365484522751	0.217	0.005	5.55585232518869e-64	"1"	"FCGR1A"
"SERF2"	4.76021084241563e-68	0.863448665569571	0.966	0.841	5.98358502891644e-64	"1"	"SERF2"
"RGS2"	8.74944801393273e-68	1.89986732565514	0.587	0.2	1.09980561535134e-63	"1"	"RGS2"
"LINC00936"	3.13385320170697e-66	2.20554664989731	0.553	0.201	3.93925347454566e-62	"1"	"LINC00936"
"PRELID1"	6.56640778049437e-66	1.47293833793454	0.729	0.393	8.25397458008143e-62	"1"	"PRELID1"
"IL8"	7.07968595424209e-65	4.27803111914971	0.281	0.029	8.8991652444823e-61	"1"	"IL8"
"STX11"	9.64883990795394e-65	2.8636892791629	0.389	0.069	1.21285917642981e-60	"1"	"STX11"
"RAB32"	1.16327257333673e-64	3.43502849602008	0.306	0.034	1.46223362468427e-60	"1"	"RAB32"
"BLVRA"	3.17239373730495e-64	2.5786378317986	0.447	0.115	3.98769892779232e-60	"1"	"BLVRA"
"LY86"	5.79171277176409e-64	2.23086943006064	0.474	0.12	7.28018295410746e-60	"1"	"LY86"
"CD33"	6.19571918156798e-64	3.67748654041063	0.277	0.025	7.78801901123095e-60	"1"	"CD33"
"NFKBIA"	1.84991677801901e-63	1.5171765146668	0.7	0.378	2.32534538996989e-59	"1"	"NFKBIA"
"KLF4"	4.50671497912569e-63	2.82856023562472	0.36	0.062	5.664940728761e-59	"1"	"KLF4"
"QPCT"	1.07665327349711e-61	4.59714290543242	0.219	0.01	1.35335316478587e-57	"1"	"QPCT"
"HLA-DRB5"	3.16386749379548e-61	1.23688942361363	0.674	0.27	3.97698143970092e-57	"1"	"HLA-DRB5"
"CTSD"	2.74181420931971e-60	1.96490415744556	0.506	0.172	3.44646046111487e-56	"1"	"CTSD"
"EIF4A1"	3.98452332463952e-60	1.04792186670059	0.84	0.638	5.00854581907187e-56	"1"	"EIF4A1"
"PLAUR"	4.98711040955217e-59	2.70950942850498	0.352	0.063	6.26879778480708e-55	"1"	"PLAUR"
"CD36"	1.06639031216701e-58	4.08091999538357	0.231	0.015	1.34045262239393e-54	"1"	"CD36"
"CCL3"	3.17331852743278e-58	2.89918089830246	0.379	0.084	3.98886138898301e-54	"1"	"CCL3"
"MSRB1"	6.59254412858047e-58	2.79392291726139	0.33	0.054	8.28682796962565e-54	"1"	"MSRB1"
"APLP2"	7.07628621867651e-58	2.29982888179903	0.411	0.104	8.89489177687637e-54	"1"	"APLP2"
"FGR"	7.40499677550023e-58	1.79687305613333	0.492	0.141	9.30808094680378e-54	"1"	"FGR"
"MT-ND1"	1.84006088425344e-57	0.704280742279476	0.996	0.954	2.31295653150657e-53	"1"	"MT-ND1"
"CTSZ"	5.23367065217743e-56	2.50165206271528	0.338	0.058	6.57872400978703e-52	"1"	"CTSZ"
"FKBP1A"	8.54342874324277e-56	1.28799638853647	0.717	0.394	1.07390899302562e-51	"1"	"FKBP1A"
"HCK"	1.88933194107187e-55	2.09218482147938	0.393	0.086	2.37489024992734e-51	"1"	"HCK"
"VSTM1"	3.36844405101215e-55	3.75978263498621	0.237	0.02	4.23413417212227e-51	"1"	"VSTM1"
"IL1B"	1.25187557973744e-54	3.63824281567266	0.267	0.033	1.57360760372997e-50	"1"	"IL1B"
"CNPY3"	1.49033690764013e-54	1.88573394401196	0.545	0.208	1.87335349290364e-50	"1"	"CNPY3"
"ALDOA"	1.79877947190847e-54	0.942045218758905	0.844	0.664	2.26106579618894e-50	"1"	"ALDOA"
"FGL2"	1.97011611437401e-54	2.87907636394224	0.354	0.071	2.47643595576813e-50	"1"	"FGL2"
"CLEC4E"	3.25123863837125e-54	7.45870132500445	0.148	0	4.08680696843266e-50	"1"	"CLEC4E"
"C20orf24"	4.5526319984642e-54	1.66756887273261	0.563	0.235	5.72265842206949e-50	"1"	"C20orf24"
"PGD"	6.8879664814056e-54	2.61863192284188	0.334	0.064	8.65817386712684e-50	"1"	"PGD"
"TIMP1"	6.92701272281754e-54	1.27961632427666	0.628	0.253	8.70725499258165e-50	"1"	"TIMP1"
"FOSB"	1.17836617516524e-53	1.26121765946581	0.709	0.416	1.48120628218271e-49	"1"	"FOSB"
"C19orf38"	2.07471489988079e-53	2.72196116955124	0.314	0.051	2.60791662915015e-49	"1"	"C19orf38"
"PILRA"	3.03726146678041e-53	2.18935407389122	0.338	0.063	3.81783766374298e-49	"1"	"PILRA"
"PFDN5"	3.30356407036174e-53	0.680781072121617	0.988	0.93	4.1525800364447e-49	"1"	"PFDN5"
"TNFAIP2"	6.28657733299868e-53	3.81788558954977	0.239	0.022	7.90222770757934e-49	"1"	"TNFAIP2"
"MARCO"	3.06437331489426e-52	4.87738660129844	0.178	0.006	3.85191725682208e-48	"1"	"MARCO"
"MPEG1"	1.70767213803725e-51	2.6417487591742	0.32	0.058	2.14654387751282e-47	"1"	"MPEG1"
"MAFB"	2.68792815657582e-51	3.08946751533873	0.296	0.05	3.3787256928158e-47	"1"	"MAFB"
"HLA-DMA"	3.01507586424422e-51	1.47485737389562	0.543	0.192	3.78995036135499e-47	"1"	"HLA-DMA"
"EIF4EBP1"	8.6507847601369e-51	2.40284809027093	0.34	0.069	1.08740364434921e-46	"1"	"EIF4EBP1"
"ACTB"	1.71888085766061e-50	0.550421724620494	1	0.999	2.16063323807938e-46	"1"	"ACTB"
"FCGR2A"	8.71755847183607e-49	3.21661289923359	0.271	0.04	1.09579709990979e-44	"1"	"FCGR2A"
"LAMTOR4"	1.85869812655113e-48	1.08396202618605	0.757	0.45	2.33638354507477e-44	"1"	"LAMTOR4"
"ISG15"	2.02362822824863e-48	1.38274510508734	0.688	0.375	2.54370068290853e-44	"1"	"ISG15"
"SLC11A1"	8.59292230471095e-48	2.7482953173647	0.281	0.045	1.08013033370217e-43	"1"	"SLC11A1"
"NRG1"	1.26279804685531e-47	5.51247258144543	0.15	0.003	1.58733714489712e-43	"1"	"NRG1"
"SERPINB1"	2.8165808556477e-47	1.53659947915976	0.613	0.292	3.54044213554916e-43	"1"	"SERPINB1"
"SCO2"	3.83241253663845e-47	2.28922166853894	0.348	0.081	4.81734255855453e-43	"1"	"SCO2"
"ASAH1"	3.59630234742452e-46	1.66235168041308	0.502	0.179	4.52055205071262e-42	"1"	"ASAH1"
"ATP6V1F"	1.58913938653653e-45	1.52548344696558	0.605	0.3	1.99754820887642e-41	"1"	"ATP6V1F"
"C4orf48"	1.8734257277731e-45	2.06255655867868	0.377	0.105	2.35489613981079e-41	"1"	"C4orf48"
"TBXAS1"	2.6578678261885e-45	2.34336566624045	0.318	0.066	3.34093985751895e-41	"1"	"TBXAS1"
"H2AFY"	3.06184465764238e-45	1.85732894895718	0.528	0.232	3.84873873465647e-41	"1"	"H2AFY"
"IFNGR2"	6.00362750042468e-45	2.31719200572622	0.37	0.102	7.54655976803383e-41	"1"	"IFNGR2"
"STXBP2"	1.14490601918925e-44	1.63933177914685	0.488	0.176	1.43914686612089e-40	"1"	"STXBP2"
"GLRX"	1.93091218291585e-44	1.44704789418146	0.611	0.301	2.42715661392523e-40	"1"	"GLRX"
"CSTA"	2.95093023983687e-44	4.01621430599575	0.182	0.013	3.70931931147494e-40	"1"	"CSTA"
"RNASE6"	5.07048227631684e-44	2.41641281785273	0.296	0.057	6.37359622133027e-40	"1"	"RNASE6"
"MGST1"	7.06111142147775e-44	5.44032279568959	0.14	0.003	8.87581705679753e-40	"1"	"MGST1"
"TCEB2"	2.80957924257049e-43	1.14933089513171	0.694	0.42	3.5316411079111e-39	"1"	"TCEB2"
"PGLS"	4.25746090612128e-43	1.42079353751859	0.543	0.23	5.35162835899445e-39	"1"	"PGLS"
"AMICA1"	5.63465600807072e-43	1.52802739564027	0.502	0.197	7.08276260214489e-39	"1"	"AMICA1"
"HLA-DPA1"	8.01352700374532e-43	0.927966080327663	0.759	0.425	1.00730034437079e-38	"1"	"HLA-DPA1"
"C5AR1"	2.68586389205295e-42	2.67806706994674	0.283	0.055	3.37613091231056e-38	"1"	"C5AR1"
"ID1"	9.35375271973048e-42	3.31439879083454	0.211	0.025	1.17576671687012e-37	"1"	"ID1"
"GCA"	3.31755306202984e-41	1.97359081211278	0.326	0.079	4.17016419897151e-37	"1"	"GCA"
"RP11-290F20.3"	8.11684537349281e-41	1.55500773464022	0.294	0.071	1.02028746344805e-36	"1"	"RP11-290F20.3"
"CYBB"	1.78358250568229e-40	2.41017763206942	0.285	0.064	2.24196320964264e-36	"1"	"CYBB"
"NCF1"	2.44014596758776e-40	2.02263790934521	0.377	0.114	3.06726348125781e-36	"1"	"NCF1"
"C10orf54"	2.60165343772256e-40	1.23638467745624	0.593	0.306	3.27027837121726e-36	"1"	"C10orf54"
"C19orf59"	1.50326906133812e-39	6.63604726656396	0.113	0.001	1.88960921010202e-35	"1"	"C19orf59"
"HNMT"	1.56562053516613e-39	3.54538005338552	0.178	0.016	1.96798501270383e-35	"1"	"HNMT"
"CLEC7A"	2.34585314078428e-39	2.85265100771045	0.223	0.032	2.94873739796584e-35	"1"	"CLEC7A"
"MYL6"	5.74933570310931e-39	0.673859738018046	0.974	0.85	7.22691497880841e-35	"1"	"MYL6"
"CPPED1"	1.55978792739024e-38	2.243457251429	0.281	0.06	1.96065342472953e-34	"1"	"CPPED1"
"PRAM1"	1.90988344668617e-38	2.94341647163363	0.217	0.033	2.40072349248451e-34	"1"	"PRAM1"
"G0S2"	2.41075252359317e-38	3.12149757528989	0.221	0.034	3.03031592215661e-34	"1"	"G0S2"
"BID"	2.64832847888019e-38	1.58775936247043	0.427	0.147	3.3289488979524e-34	"1"	"BID"
"FAM26F"	4.18219308352129e-38	1.38763453131821	0.455	0.168	5.25701670598627e-34	"1"	"FAM26F"
